obs_self_x,obs_self_y,obs_self_hp,obs_self_isDead,obs_self_hasSpike,obs_paranoia_charges,obs_recon_charges,obs_spike_state,obs_spike_isPlanted,obs_spike_relPlanted_x,obs_spike_relPlanted_y,obs_spike_isDropped,obs_spike_relDropped_x,obs_spike_relDropped_y,obs_agent0_relation,obs_agent0_rel_x,obs_agent0_rel_y,obs_agent0_hp,obs_agent0_isDead,obs_agent1_relation,obs_agent1_rel_x,obs_agent1_rel_y,obs_agent1_hp,obs_agent1_isDead,obs_agent2_relation,obs_agent2_rel_x,obs_agent2_rel_y,obs_agent2_hp,obs_agent2_isDead,obs_agent3_relation,obs_agent3_rel_x,obs_agent3_rel_y,obs_agent3_hp,obs_agent3_isDead,act_type,act_grid_x,act_grid_y,act_ability_target_x,act_ability_target_y
-1.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.5728,1.5,0.0,-1.0,-14.0,16.0098,1.5,0.0,-1.0,-14.0,12.1251,1.5,0.0,1.0,-1.0,5.8756,1.5,0.0,Stay,0,0,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0053,-16.0,1.5,0.0,-1.0,13.0,-14.0985,1.5,0.0,1.0,34.0,-0.9975,1.5,0.0,-1.0,13.0,-13.0082,1.5,0.0,Stay,0,0,0,0
-0.5,-9.0194,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.0,19.5194,1.5,0.0,1.0,-1.4814,0.516,1.5,0.0,-1.0,-15.0,17.5194,1.5,0.0,-1.0,-15.0,16.5194,1.5,0.0,Stay,0,0,0,0
-20.4911,-0.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,38.4911,2.5,-1.0,38.9911,2.9994,-1.2,1.0,-1.0,21.9911,6.992,1.5,0.0,1.0,35.9977,6.0,0.0,1.0,-1.0,28.9835,1.0,1.5,0.0,Stay,0,0,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,3.0,1.5,0.0,-1.0,14.0,-18.0,1.5,0.0,1.0,0.0,1.0,1.5,0.0,1.0,16.0,3.0,1.5,0.0,Move,-13,-10,0,0
-1.5935,-8.5001,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9065,-1.9999,1.5,0.0,-1.0,20.0935,19.0001,1.5,0.0,1.0,-0.9065,-1.9999,1.5,0.0,1.0,2.1945,-1.0066,1.5,0.0,Stay,0,0,0,0
-1.5,-7.5017,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8029,-1.9983,1.5,0.0,1.0,-2.0,-2.9983,1.5,0.0,-1.0,20.0,18.0017,1.5,0.0,1.0,-1.0,-2.9983,1.5,0.0,Stay,0,0,0,0
-15.5,-0.4907,1.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,33.5,-9.5093,1.0,32.0055,2.9907,1.5,0.0,-1.0,33.9994,-8.0831,0.0,1.0,1.0,-3.0,-4.0087,1.5,0.0,1.0,16.0,0.9907,1.5,0.0,Stay,0,0,0,0
-3.5,-8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0038,0.0,1.5,0.0,-1.0,22.0,16.0016,1.5,0.0,1.0,1.0,-1.0064,1.5,0.0,1.0,4.0,1.5269,1.5,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-20.0013,-20.0,1.5,0.0,1.0,-35.0,-2.0,1.5,0.0,1.0,-35.0,-3.0,1.5,0.0,Stay,0,0,0,0
-0.5,-10.1119,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.0,20.6119,1.5,0.0,1.0,0.3881,0.6119,1.5,0.0,-1.0,-15.0,18.6119,1.5,0.0,-1.0,-15.0,17.6119,1.5,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-22.0,-21.0,1.5,0.0,1.0,-19.0,0.0,1.5,0.0,1.0,-35.0,-2.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,Stay,0,0,0,0
3.5,5.5077,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0053,-3.0077,1.5,0.0,-1.0,15.0,-11.744,1.5,0.0,1.0,-20.0,-0.0077,1.5,0.0,1.0,-18.0071,-6.0077,1.5,0.0,Move,1,5,0,0
-18.5,-3.4962,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.99,5.9962,1.5,0.0,-1.0,16.0,-7.0038,1.5,0.0,1.0,22.0,9.0047,1.5,0.0,1.0,35.0073,5.9962,1.5,0.0,Stay,0,0,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,17.9982,-17.0,1.5,0.0,-1.0,12.0,-18.0,1.5,0.0,1.0,34.0,3.0,1.5,0.0,-1.0,13.0,-18.0,1.5,0.0,Stay,0,0,0,0
3.5,-0.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.9962,-8.0,1.5,0.0,1.0,-7.0,-8.0,1.5,0.0,-1.0,13.0016,3.0,1.5,0.0,1.0,-6.0,-9.0064,1.5,0.0,Stay,0,0,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14.0,-18.0,1.5,0.0,-1.0,16.0,-17.0,1.5,0.0,1.0,0.0,1.0,1.5,0.0,-1.0,12.0,-17.0061,1.5,0.0,Move,-16,-1,0,0
18.5,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-6.0,1.5,0.0,-1.0,-1.0,-18.0,1.5,0.0,1.0,-34.0,-7.0,1.5,0.0,1.0,-34.0,-8.9946,1.5,0.0,Stay,0,0,0,0
18.503,8.5,1.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,-37.503,-7.5,-1.0,-37.003,-6.6992,0.0,1.0,-1.0,-28.0,-5.4714,1.1,0.0,1.0,-2.0016,-6.0,1.5,0.0,-1.0,-26.4714,-5.0,1.1,0.0,ReconBolt,0,0,18,-10
-4.5,5.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,22.5,-12.5,1.0,21.0087,-3.0,1.5,0.0,-1.0,23.0,-11.6934,0.0,1.0,1.0,-14.0,-7.1449,1.5,0.0,1.0,-11.0,-5.9911,1.5,0.0,Stay,0,0,0,0
10.5,5.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-12.9962,-14.0,1.5,0.0,-1.0,-14.0,-14.0,1.5,0.0,1.0,6.0016,-3.0,1.5,0.0,-1.0,-13.0,-15.0064,1.5,0.0,Stay,0,0,0,0
-18.5,-4.4918,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-0.5,5.4918,-1.0,0.0,6.2926,0.0,1.0,-1.0,9.3983,7.9918,1.1,0.0,1.0,35.0014,6.9918,1.5,0.0,-1.0,11.3955,7.9919,1.1,0.0,Stay,0,0,0,0
-9.4942,-8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,26.0019,11.0,1.5,0.0,1.0,-6.4426,5.9993,1.5,0.0,-1.0,-11.0,13.0,1.5,0.0,-1.0,-6.0058,8.0033,1.5,0.0,Stay,0,0,0,0
-12.6154,-7.4991,1.5,0.0,0.0,1.0,1.0,3.0,1.0,30.6154,9.4991,0.0,0.0,0.0,-1.0,31.1154,9.9951,-0.4,1.0,-1.0,18.1154,13.9991,1.5,0.0,1.0,29.1154,9.9991,0.0,1.0,-1.0,16.1139,13.9991,1.1,0.0,Stay,0,0,0,0
-0.5,-3.4099,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,20.0,13.9099,1.5,0.0,1.0,-2.0,-7.0901,1.5,0.0,-1.0,1.9994,13.9099,1.5,0.0,-1.0,-15.6915,8.9099,1.5,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0,-21.0,1.5,0.0,-1.0,-23.0,-21.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-22.0,-21.0,1.5,0.0,Move,16,6,0,0
18.5,9.0665,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4335,1.5,0.0,-1.0,-21.0,-19.5665,1.5,0.0,1.0,-18.0,1.4335,1.5,0.0,1.0,-34.0,-0.5665,1.5,0.0,Move,19,10,0,0
-1.4969,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14.3042,-20.0,1.5,0.0,-1.0,0.9969,-12.3977,1.5,0.0,1.0,19.9969,0.0,1.5,0.0,-1.0,0.9969,-13.6928,1.5,0.0,Move,18,10,0,0
-15.5,-0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,34.0,0.9995,1.5,0.0,-1.0,16.0,4.9995,1.5,0.0,1.0,32.0095,3.0,1.5,0.0,-1.0,17.0,5.0,1.5,0.0,Stay,0,0,0,0
-12.5077,-7.4999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0077,9.9999,1.5,0.0,-1.0,10.0077,-1.0001,1.5,0.0,1.0,0.0077,-1.9924,-0.4,1.0,1.0,22.0077,2.0021,1.5,0.0,Stay,0,0,0,0
-15.5,5.0786,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,-2.5786,1.5,0.0,-1.0,13.0,-13.5786,1.5,0.0,1.0,0.0,3.4214,1.5,0.0,1.0,19.0,3.4303,1.5,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-25.9956,-19.0,1.5,0.0,-1.0,-22.0,-18.0043,1.5,0.0,1.0,-1.0,-2.9984,1.5,0.0,-1.0,-22.0,-16.7398,1.5,0.0,Move,19,8,0,0
-15.5,-0.4975,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,8.9975,1.5,0.0,-1.0,13.0,-10.0025,1.5,0.0,1.0,19.0,6.006,1.5,0.0,1.0,-3.0064,4.9975,1.5,0.0,Move,-18,-4,0,0
1.4973,-9.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,17.0027,20.0,1.5,0.0,1.0,7.4499,0.0,1.5,0.0,-1.0,-16.9974,16.8718,1.5,0.0,-1.0,-18.9936,14.5527,1.5,0.0,Stay,0,0,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,-2.0,1.5,0.0,-1.0,21.9957,-17.0,1.5,0.0,1.0,0.0,1.0,1.5,0.0,1.0,16.0,3.0,1.5,0.0,Move,-16,-1,0,0
-2.5,-8.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.0,11.0,1.5,0.0,-1.0,-13.0,5.0,1.5,0.0,-1.0,-11.0,10.9911,1.5,0.0,-1.0,10.0,12.0,1.5,0.0,Stay,0,0,0,0
15.5,-5.497,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.01,3.997,1.5,0.0,-1.0,-18.0,-5.003,1.5,0.0,1.0,-9.9981,5.997,1.5,0.0,1.0,-34.0,2.0009,1.5,0.0,Move,5,-6,0,0
6.5954,5.5042,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,11.4046,-3.5042,1.0,11.9046,-3.0042,-0.8,1.0,-1.0,9.9141,-3.0042,1.5,0.0,1.0,-3.0325,0.059,1.5,0.0,1.0,13.9046,-11.0042,1.5,0.0,Stay,0,0,0,0
18.5052,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0052,-6.0,1.5,0.0,-1.0,-21.0052,-17.0,1.5,0.0,1.0,-37.0052,-12.3493,1.5,0.0,1.0,-34.0052,-8.9926,1.5,0.0,Stay,0,0,0,0
18.5049,8.5,1.1,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-0.5049,-6.5,-1.0,-0.0049,-6.0,-0.8,1.0,-1.0,-7.1827,-3.0,1.5,0.0,1.0,-1.9954,-6.0,1.5,0.0,-1.0,-10.4944,-3.0,1.5,0.0,Move,19,8,0,0
-2.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.005,11.0,1.5,0.0,-1.0,3.997,11.0,-0.8,1.0,-1.0,-16.0,7.0011,1.5,0.0,-1.0,8.0,6.9967,1.5,0.0,Stay,0,0,0,0
-18.5,-3.8574,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,36.5,-6.1426,1.0,35.0055,6.3575,1.5,0.0,-1.0,36.9994,-4.7164,0.0,1.0,1.0,3.0,3.3667,1.5,0.0,1.0,18.0,4.3575,1.5,0.0,Stay,0,0,0,0
-8.5,8.5,1.5,0.0,0.0,1.0,0.0,3.0,1.0,26.5,-6.5,0.0,0.0,0.0,-1.0,27.0,-6.004,-0.4,1.0,-1.0,16.2466,-5.0,1.5,0.0,1.0,25.0,-6.0,0.0,1.0,-1.0,9.0,-6.545,1.5,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-11.0,-20.0,1.5,0.0,-1.0,-22.0074,-18.828,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-22.0,-21.0,1.5,0.0,Stay,0,0,0,0
-11.4927,-8.5,1.5,0.0,0.0,1.0,1.0,3.0,1.0,-7.5073,11.5,0.0,0.0,0.0,-1.0,20.9927,8.9976,1.5,0.0,1.0,-7.0073,9.6124,0.0,1.0,-1.0,-7.0073,13.0,0.0,1.0,-1.0,-7.0019,10.0,-0.4,1.0,Stay,0,0,0,0
-15.5,1.7551,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0075,-10.2551,1.5,0.0,-1.0,15.0,-6.2551,1.5,0.0,1.0,34.0,6.6043,1.5,0.0,-1.0,15.0,-3.5082,1.5,0.0,Stay,0,0,0,0
16.5086,2.5,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.9914,-5.004,0.7,0.0,-1.0,-15.0086,1.996,1.5,0.0,-1.0,-15.0086,-2.0835,1.5,0.0,-1.0,-18.0056,-11.0,1.5,0.0,Paranoia,0,0,19,-2
19.495,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.995,-19.0,1.5,0.0,-1.0,-13.0,-8.0001,1.5,0.0,1.0,-36.995,-3.9921,1.5,0.0,1.0,-34.995,-9.0,1.5,0.0,Stay,0,0,0,0
-2.5073,-8.3078,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-0.4927,-0.6922,1.0,0.011,-0.1922,0.0,1.0,-1.0,19.0089,10.8078,1.5,0.0,1.0,0.0073,-1.0064,1.5,0.0,1.0,1.0073,-0.1922,1.5,0.0,Stay,0,0,0,0
13.977,5.5,1.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.023,-6.5,1.0,4.523,-6.0,-0.8,1.0,-1.0,-0.3897,0.0,-0.1,1.0,1.0,-5.4814,0.0,1.5,0.0,1.0,-5.4814,-15.0,1.5,0.0,Stay,0,0,0,0
-15.5,1.4127,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,9.0873,1.5,0.0,-1.0,13.0,-11.9127,1.5,0.0,1.0,16.9994,9.0873,1.5,0.0,1.0,-0.6915,4.0873,1.5,0.0,Stay,0,0,0,0
-11.4927,-8.5,1.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,29.9927,9.0,1.5,0.0,1.0,-7.0073,9.6124,0.0,1.0,-1.0,-7.0073,13.0,0.0,1.0,-1.0,-7.0019,10.0,-0.4,1.0,Stay,0,0,0,0
0.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.0,19.0,1.5,0.0,1.0,-3.0,0.0,1.5,0.0,-1.0,3.0,16.0085,1.5,0.0,-1.0,-19.0064,15.0,1.5,0.0,Stay,0,0,0,0
-0.4942,-6.5001,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.002,-1.9999,1.5,0.0,1.0,-3.0058,-1.9999,1.5,0.0,-1.0,18.9942,9.337,1.5,0.0,1.0,-2.0058,-3.0063,1.5,0.0,Stay,0,0,0,0
-0.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.0,21.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-15.0,19.0,1.5,0.0,-1.0,-15.0,18.0,1.5,0.0,Paranoia,0,0,16,3
9.0124,3.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.5124,-14.0,1.5,0.0,1.0,-2.5174,-3.0,1.5,0.0,-1.0,-26.5123,1.0079,1.5,0.0,-1.0,-24.5124,-4.0,1.5,0.0,Stay,0,0,0,0
-15.5,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,24.1452,-18.0,1.5,0.0,-1.0,12.0,-19.0,1.5,0.0,1.0,34.0,2.0,1.5,0.0,-1.0,13.0,-14.2466,1.5,0.0,Move,-21,-1,0,0
-2.5,-8.5,0.7,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,20.5,8.5,-1.0,20.9975,11.0,1.5,0.0,1.0,21.0,2.3067,0.0,1.0,-1.0,-1.9969,11.0,1.5,0.0,-1.0,4.9945,7.0,-0.4,1.0,Stay,0,0,0,0
-3.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,20.005,11.0,1.5,0.0,1.0,1.0,0.0,1.5,0.0,-1.0,4.997,11.0,-0.8,1.0,-1.0,-15.0,7.0011,1.5,0.0,Stay,0,0,0,0
15.5033,5.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.9967,-6.2899,1.5,0.0,-1.0,-7.0033,-4.0097,1.5,0.0,-1.0,-14.9988,-2.0,1.5,0.0,-1.0,-15.0033,-16.0,1.5,0.0,ReconBolt,0,0,13,6
-0.5,-9.508,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-0.992,1.5,0.0,-1.0,19.0,20.008,1.5,0.0,1.0,-2.0,-0.992,1.5,0.0,1.0,1.0,-0.992,1.5,0.0,Stay,0,0,0,0
2.4934,-9.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,15.5066,11.5,1.0,16.0066,11.9992,0.0,1.0,1.0,7.0,13.0,1.5,0.0,-1.0,14.0066,14.0031,0.3,0.0,1.0,0.0026,15.0,0.0,1.0,Stay,0,0,0,0
3.5,5.5071,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15.0,-13.0085,0.0,1.0,-1.0,-2.0,-6.0071,1.5,0.0,1.0,13.0043,-3.0071,1.5,0.0,-1.0,15.0,-6.2372,1.5,0.0,Paranoia,0,0,1,-1
4.1885,-0.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.6847,-8.0,1.5,0.0,1.0,-7.6885,-8.0,1.5,0.0,-1.0,12.3132,3.0,1.5,0.0,1.0,-6.6885,-9.0064,1.5,0.0,Stay,0,0,0,0
18.5,9.5039,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.9962,-18.0039,1.5,0.0,-1.0,-22.0,-18.0039,1.5,0.0,1.0,0.0,-3.9989,1.5,0.0,-1.0,-21.0,-19.0103,1.5,0.0,Stay,0,0,0,0
-0.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.5,0.0,1.0,1.0,12.9985,1.5,0.0,-1.0,-16.9999,15.0079,1.5,0.0,-1.0,-15.0,10.0,1.5,0.0,Stay,0,0,0,0
-15.9309,-2.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.4309,4.4309,1.5,0.0,-1.0,32.435,5.0,1.5,0.0,1.0,17.4309,7.9972,1.5,0.0,1.0,3.4309,-5.5691,1.5,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0,-21.0,1.5,0.0,-1.0,-23.0,-21.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-22.0,-21.0,1.5,0.0,Move,15,10,0,0
16.5077,2.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-29.0077,-9.0043,1.5,0.0,1.0,-34.0034,3.0,1.5,0.0,1.0,-32.0077,-2.143,1.5,0.0,1.0,-14.8639,8.0,1.5,0.0,Stay,0,0,0,0
18.5,8.5,1.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-0.5,-8.5,1.0,-0.0025,-6.0,1.5,0.0,-1.0,0.0,-14.6934,0.0,1.0,1.0,-19.3987,-10.0,1.5,0.0,1.0,-16.0055,-10.0,-0.4,1.0,Stay,0,0,0,0
19.4947,8.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9947,-6.5646,1.5,0.0,-1.0,-17.9947,-6.0053,1.5,0.0,1.0,-3.9881,-3.0,0.0,1.0,-1.0,-13.9948,-8.0053,1.5,0.0,Paranoia,0,0,18,3
-15.5,1.5062,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,25.2661,-11.0063,1.5,0.0,-1.0,13.0,-8.4389,1.5,0.0,1.0,34.0,8.9938,1.5,0.0,-1.0,13.0,-12.0063,1.5,0.0,Stay,0,0,0,0
1.5,4.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,-7.941,1.5,0.0,1.0,0.0,-2.941,1.5,0.0,-1.0,15.0095,-2.0,1.5,0.0,1.0,10.0,-14.0,1.5,0.0,Stay,0,0,0,0
1.5,-9.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15.0053,12.0,1.5,0.0,1.0,13.9992,0.0,1.5,0.0,-1.0,-18.0,15.0,1.5,0.0,-1.0,-17.0,10.0053,1.5,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0,-21.0,1.5,0.0,-1.0,-23.0,-21.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-22.0,-21.0,1.5,0.0,Move,18,8,0,0
-17.5,4.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,16.0,-15.0,1.5,0.0,-1.0,22.0,1.9911,0.7,0.0,1.0,2.0,-5.0,1.5,0.0,-1.0,20.9977,1.0,1.5,0.0,Stay,0,0,0,0
3.4985,6.5,1.1,0.0,0.0,1.0,1.0,3.0,1.0,14.5015,-4.5,0.0,0.0,0.0,1.0,15.0015,-4.004,-0.4,1.0,1.0,2.0015,0.0,1.5,0.0,-1.0,13.0015,-4.0,0.0,1.0,1.0,15.9988,-12.0,0.7,0.0,Stay,0,0,0,0
18.6316,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-31.1316,-13.2616,1.5,0.0,-1.0,-18.69,-10.0015,1.5,0.0,1.0,-0.1316,-3.9956,1.5,0.0,-1.0,-17.1316,-8.8734,1.5,0.0,Stay,0,0,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,32.5163,-17.0,1.5,0.0,-1.0,16.2105,-9.0,1.5,0.0,1.0,31.0033,-2.0,1.5,0.0,-1.0,15.0,-10.4836,1.5,0.0,Move,-19,3,0,0
18.5,4.5078,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-21.0,-15.0078,1.5,0.0,1.0,-15.0,1.0007,1.5,0.0,1.0,-37.0,-8.004,1.5,0.0,1.0,-1.9927,-2.0078,1.5,0.0,Move,19,2,0,0
12.4876,-9.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0178,12.0,1.5,0.0,-1.0,-27.9876,17.0,1.5,0.0,-1.0,-27.9876,13.0045,1.5,0.0,-1.0,-8.9876,16.0045,1.5,0.0,Stay,0,0,0,0
18.4931,2.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.997,0.0,1.5,0.0,-1.0,-20.9931,-13.0,1.5,0.0,1.0,-10.0005,3.0,1.5,0.0,1.0,-36.9931,-5.9962,1.5,0.0,Stay,0,0,0,0
0.5,6.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,17.5,-5.5,1.0,-2.9962,-15.0,0.0,1.0,-1.0,16.0016,-4.0,1.5,0.0,1.0,1.0,-6.0063,1.5,0.0,1.0,18.0,-5.0033,0.0,1.0,Stay,0,0,0,0
-2.5,-8.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,20.5,8.5,-1.0,19.0087,11.0,1.5,0.0,1.0,21.0,2.3067,0.0,1.0,-1.0,-16.0,4.0009,1.5,0.0,-1.0,-13.0,8.0089,1.5,0.0,Stay,0,0,0,0
